centroid_dist_meters,wals_euclidean_dist,asjp_dist,all_codes
4786546.09374521,152.64404428355306,0.848176874387091,PKSG
5018415.623666496,33.05580640817262,0.8422037978069002,PKSI
4712432.8460574495,NA,0.8387269323348489,PKSK
3491719.788583096,131.16875212933013,0.8969421413925291,PKTH
3348618.0115777743,117.53265276505547,0.88713559775341,PKTR
5061922.949699386,126.04163190805852,0.8715342783275386,PKTW
3829836.791239783,45.540333339607336,0.8405990906659535,PKUA
12175020.209758911,152.64404428355306,0.848176874387091,PKUS
4145049.567195196,130.48145720559955,0.9457965587946866,PKVN
8145434.775178007,152.64404428355306,0.848176874387091,PKZA
4242746.795959818,63.2763644027041,NA,AEPL
12555333.312504925,157.4384967574179,0.8116252117321923,ARPL
706950.6889366892,59.552392496756084,0.8603013283409111,ATPL
13878129.486053169,149.72593886723124,0.8471070696264598,AUPL
877512.1137413057,NA,0.49211018989034505,BAPL
1116056.138997855,NA,0.8472853704198984,BEPL
1069473.6228763466,100.81621648954061,0.5353481322991887,BGPL
3861866.348626683,63.2763644027041,NA,BHPL
9890624.876487227,73.60640068888164,0.8456806632789515,BRPL
553134.2418691787,142.6459962062384,0.5063742533654274,BYPL
6323480.6741442755,149.72593886723124,0.8471070696264598,CAPL
1028794.5075094999,59.552392496756084,0.8603013283409111,CHPL
12666522.25791803,157.4384967574179,0.8116252117321923,CLPL
9804823.777171316,157.4384967574179,0.8116252117321923,COPL
431226.1363201107,NA,0.39270749754836404,CZPL
656601.9772716842,59.552392496756084,0.8603013283409111,DEPL
790274.2610435997,115.84135176959873,0.8658286529375055,DKPL
3022632.579500523,63.2763644027041,NA,DZPL
865408.0886228171,NA,0.8782205580814835,EEPL
2906216.03116119,63.2763644027041,NA,EGPL
2269241.4873407055,157.4384967574179,0.8116252117321923,ESPL
1380455.3503525374,81.22276636587573,0.8180440402959793,FIPL
1469106.717069931,NA,0.8397967370954801,FRPL
1615220.0140823936,149.72593886723124,0.8471070696264598,GBPL
1455394.335655584,NA,0.8594098243737185,GRPL
NA,149.72593886723124,0.8471070696264598,HKPL
829331.5304120061,NA,0.49211018989034505,HRPL
556597.4539663679,167.88295784889345,0.8529909958099314,HUPL
11141879.996997053,142.97708560555947,0.8589640723901221,IDPL
1888646.1072039243,149.72593886723124,0.8471070696264598,IEPL
2578755.7760793706,99.90114853321606,NA,ILPL
6036273.979210903,122.75780958731428,0.8356066684496746,INPL
2863823.6976636215,63.2763644027041,NA,IQPL
1153106.7961198033,103.93929912501142,0.8187572434697334,ITPL
2678061.6380146733,63.2763644027041,NA,JOPL
8542814.011485752,148.815628920502,0.8807167691896229,JPPL
8541499.505745476,96.61366024805578,0.9020237140055274,KHPL
7898186.764904702,137.55315878772336,0.8773290541142907,KRPL
3387424.3810571614,63.2763644027041,NA,KWPL
3399883.5676896265,63.79001698442027,0.9051439778907016,KZPL
516303.9035329176,38.59954434274524,0.8116252117321923,LTPL
643248.9002561427,118.52872729687053,NA,LVPL
3008878.32201157,63.2763644027041,NA,MAPL
1141801.4153428066,58.526511899714,0.4841758045823304,MKPL
9970376.710703516,157.4384967574179,0.8116252117321923,MXPL
9970641.32466075,NA,NA,MYPL
971172.0073019763,NA,0.8472853704198984,NLPL
1264339.1881581445,72.82217366108591,0.8529018454132121,NOPL
17789046.952442262,149.72593886723124,0.8471070696264598,NZPL
4691749.352124891,63.2763644027041,NA,OMPL
11304429.783723405,157.4384967574179,0.8116252117321923,PEPL
9683483.891781177,149.72593886723124,0.8471070696264598,PHPL
4736282.104867641,57.304678469697755,0.8348043148792013,PKPL
0,0,0,PLPL
2557338.303287771,73.60640068888164,0.8456806632789515,PLPT
3949696.809146346,63.2763644027041,NA,PLQA
760789.8698630196,60.743038888434086,0.8369439244004635,PLRO
893641.8234035616,NA,0.49211018989034505,PLRS
4744146.483646388,136.06591592320595,0.6076491040385129,PLRU
3672867.5626725415,63.2763644027041,NA,PLSA
1152892.9116723484,81.22276636587573,0.8180440402959793,PLSE
9474250.705852633,149.72593886723124,0.8471070696264598,PLSG
730153.501406149,58.8532776267759,0.4134795399839529,PLSI
372759.38657616783,NA,0.4775786752251047,PLSK
8027065.262874983,138.50125023986325,0.8749219934028706,PLTH
1843888.6080769554,117.88989671839701,0.8805384683961843,PLTR
8648448.251732329,132.2550856442536,0.9045199251136666,PLTW
911616.3189487266,60.70666746974297,0.5882143175537131,PLUA
8218441.912630171,149.72593886723124,0.8471070696264598,PLUS
8461323.999534357,138.9793750442087,0.8977444949630026,PLVN
9147006.766005347,149.72593886723124,0.8471070696264598,PLZA
5996511.518932555,70.66751913990753,NA,AEPT
10005816.105747156,148.58768454288068,0.6058660961041276,ARPT
1924219.4689821661,67.16845004095326,0.8338236605152893,ATPT
16233185.048005568,142.1286442918744,0.8577159668360523,AUPT
2195650.911607517,NA,0.8422037978069002,BAPT
1570157.06811529,NA,0.85557635731479,BEPT
2771133.1582599785,113.02719854789927,0.8117143621289115,BGPT
5579118.493731488,70.66751913990753,NA,BHPT
7339674.307443106,0,0,BRPT
3106951.6675733505,146.13897468810703,0.8373005259873406,BYPT
6194328.519782353,142.1286442918744,0.8577159668360523,CAPT
1538221.744942729,67.16845004095326,0.8338236605152893,CHPT
10112270.90648928,148.58768454288068,0.6058660961041276,CLPT
7520131.942136419,148.58768454288068,0.6058660961041276,COPT
2136736.4490804835,NA,0.8496032807345992,CZPT
1956387.625619482,67.16845004095326,0.8338236605152893,DEPT
2263233.4235244743,119.76789563827117,0.8452349112953552,DKPT
1632887.113319851,70.66751913990753,NA,DZPT
3227231.377741917,NA,0.8809842203797806,EEPT
3767593.01566197,70.66751913990753,NA,EGPT
346812.09243021667,148.58768454288068,0.6058660961041276,ESPT
3512763.7895531054,70.14950652788242,0.859944726754034,FIPT
1090155.8967744745,NA,0.7019702237674957,FRPT
1642040.7090277642,142.1286442918744,0.8577159668360523,GBPT
2574720.5747609427,NA,0.8039582776143355,GRPT
NA,142.1286442918744,0.8577159668360523,HKPT
2025622.6642575325,NA,0.8422037978069002,HRPT
2403289.0586354462,178.03285780784915,0.87358473745208165,HUPT
13571734.209551334,147.74487835799937,0.8997949540875457,IDPT
1502813.125709193,142.1286442918744,0.8577159668360523,IEPT
3936896.1153557543,109.34298654469418,NA,ILPT
8203710.816678092,125.31050533161486,0.7950432379424089,INPT
4659127.7619932145,70.66751913990753,NA,IQPT
1779954.4841600196,86.92013215150278,0.5832218953374343,ITPT
4068228.861064445,70.66751913990753,NA,JOPT
10938189.339522703,155.30821008223043,0.8910582152090577,JPPT
10983511.465701496,100.06748037638187,0.8849068378354285,KHPT
10380824.151680661,143.89760583642905,0.9008647588481768,KRPT
5151353.08378358,70.66751913990753,NA,KWPT
5933474.994180515,64.6071865027499,0.8952482838548631,KZPT
2973889.7146192784,76.85143562560444,0.852545243826335,LTPT
3076358.8677000357,119.29161035300308,NA,LVPT
877630.9088985969,70.66751913990753,NA,MAPT
2533439.897979879,66.1231641158459,0.827048230364625,MKPT
8741048.673208494,148.58768454288068,0.6058660961041276,MXPT
12391637.684197934,NA,NA,MYPT
1789268.2415906698,NA,0.85557635731479,NLPT
2785375.5991308964,74.68157095026272,0.8441651065347241,NOPT
19712113.570414443,142.1286442918744,0.8577159668360523,NZPT
6437907.907723669,70.66751913990753,NA,OMPT
8901917.649778334,148.58768454288068,0.6058660961041276,PEPT
12232740.204967607,142.1286442918744,0.8577159668360523,PHPT
6991742.879578708,68.15926799132569,0.7678523669430328,PKPT
2557338.303287771,73.60640068888164,0.8456806632789515,PLPT
0,0,0,PTPT
5672269.771302702,70.66751913990753,NA,PTQA
2771055.830301928,68.35412421973176,0.6465186770081126,PTRO
2446646.416705408,NA,0.8422037978069002,PTRS
7172146.144568934,147.25715681281164,0.8775965053044485,PTRU
5164646.151930425,70.66751913990753,NA,PTSA
2947856.048889982,70.14950652788242,0.859944726754034,PTSE
11771133.271047128,142.1286442918744,0.8577159668360523,PTSG
2024581.4893297313,66.4125630054893,0.8355175180529553,PTSI
2406715.323338284,NA,0.8381920299545332,PTSK
10438043.141080294,140.59629301701676,0.8447000089150397,PTTH
3662205.458367442,123.29509611653518,0.8899884104484265,PTTR
11204900.351821411,136.74124982261395,0.8935544263171972,PTTW
3316235.8324285783,73.35673752949855,0.8530801462066506,PTUA
7384250.643560297,142.1286442918744,0.8577159668360523,PTUS
10952258.442679862,141.2390935076134,0.8738521886422395,PTVN
8499426.11556675,142.1286442918744,0.8577159668360523,PTZA
324285.39183548145,0,0,AEQA
13809292.246469116,166.39748513958506,NA,ARQA
4113463.878988151,26.158017745560464,NA,ATQA
10612052.642821962,156.59282004870923,NA,AUQA
3657335.900765556,NA,NA,BAQA
4885251.724888643,NA,NA,BEQA
3080144.1761146495,102.73592321999153,NA,BGQA
93556.4720739206,0,0,BHQA
12119810.735554913,70.66751913990753,NA,BRQA
3623723.986407425,132.5023519190366,NA,BYQA
10061623.049247868,156.59282004870923,NA,CAQA
4480800.264868728,26.158017745560464,NA,CHQA
14385213.837736303,166.39748513958506,NA,CLQA
13093683.626629673,166.39748513958506,NA,COQA
4116186.6701766024,NA,NA,CZQA
4487081.293430776,26.158017745560464,NA,DEQA
4739563.399227368,98.38964110541342,NA,DKQA
4773407.996647338,0,0,DZQA
4214997.123756079,NA,NA,EEQA
2125646.6089788056,0,0,EGQA
5328695.565963371,166.39748513958506,NA,ESQA
4659579.848665996,83.39008607952832,NA,FIQA
4901575.254636605,NA,NA,FRQA
5499898.010169178,156.59282004870923,NA,GBQA
3117137.8140002233,NA,NA,GRQA
NA,156.59282004870923,NA,HKQA
3867100.6055497574,NA,NA,HRQA
3644913.1483550207,170.62496313754698,NA,HUQA
8153029.5084991455,140.69020878687894,NA,IDQA
5740808.1025996795,156.59282004870923,NA,IEQA
1744445.674169131,104.11151944570605,NA,ILQA
2708628.368637706,124.34005973780548,NA,INQA
1091495.349313468,0,0,IQQA
3982712.1606395915,107.32403587910284,NA,ITQA
1613987.7449127946,0,0,JOQA
8112486.68531372,153.20765594659073,NA,JPQA
5778806.221622947,92.14664619411559,NA,KHQA
7180745.57710461,141.63370671766592,NA,KRQA
563571.5353559996,0,0,KWQA
2902141.7896125517,33.53410112144537,NA,KZQA
4044282.5655675028,68.25872295032516,NA,LTQA
4083622.4472736316,106.99838413284071,NA,LVQA
5477181.587922416,0,0,MAQA
3237790.5461408803,25.097341956893874,NA,MKQA
13915924.20676881,166.39748513958506,NA,MXQA
7023801.367618532,NA,NA,MYQA
4830395.806118191,NA,NA,NLQA
5084745.734070845,59.34987452786549,NA,NOQA
14539614.367117848,156.59282004870923,NA,NZQA
772325.0974842604,0,0,OMQA
14225661.437216239,166.39748513958506,NA,PEQA
7485681.841008955,156.59282004870923,NA,PHQA
1911321.509728261,39.749870088990654,NA,PKQA
3949696.809146346,63.2763644027041,NA,PLQA
5672269.771302702,70.66751913990753,NA,PTQA
0,0,0,QAQA
3262399.7204430145,30.524406736729144,NA,QARO
3416702.8384067854,NA,NA,QARS
5332505.82180795,152.13440792344912,NA,QARU
631668.6541275583,0,0,QASA
4875057.994037343,83.39008607952832,NA,QASE
6235792.180234661,156.59282004870923,NA,QASG
3937721.325085417,24.15097796013877,NA,QASI
3772052.60877029,NA,NA,QASK
5194729.081780311,138.43179218948518,NA,QATH
2147980.2478451496,118.9777237575461,NA,QATR
6966469.1204143455,123.05034102332374,NA,QATW
3103266.633031393,41.94417252588858,NA,QAUA
12120018.961526088,156.59282004870923,NA,QAUS
5936019.950625451,136.84586225593128,NA,QAVN
6739965.709802852,156.59282004870923,NA,QAZA
3567405.7829135787,30.524406736729144,NA,AERO
12589276.083297933,160.77267938529846,0.6571275742177052,ARRO
902624.0188464422,20.134196413550395,0.786039047873763,ATRO
13501666.766654845,150.89471534217884,0.7723990371757155,AURO
595390.2312842415,NA,0.7977177498439868,BARO
1635493.4840060754,NA,0.8103771061781225,BERO
333958.4723798205,101.1242433955046,0.7674957653561558,BGRO
3171881.4324191553,30.524406736729144,NA,BHRO
10057778.840350462,68.35412421973176,0.6465186770081126,BRRO
808668.3229058742,131.41295978916503,0.8158152803779977,BYRO
7083880.938369134,150.89471534217884,0.7723990371757155,CARO
1304826.0670751277,20.134196413550395,0.786039047873763,CHRO
12801284.7460373,160.77267938529846,0.6571275742177052,CLRO
10237393.156183157,160.77267938529846,0.6571275742177052,CORO
854446.97496297,NA,0.8102879557814032,CZRO
1224683.5372845246,20.134196413550395,0.786039047873763,DERO
1524468.6199866235,101.54544079818587,0.7999465097619685,DKRO
2781671.4193882314,30.524406736729144,NA,DZRO
1448697.576514287,NA,0.8853525898190246,EERO
2160737.572368767,30.524406736729144,NA,EGRO
2438480.3293767553,160.77267938529846,0.6571275742177052,ESRO
2004707.8920643067,82.39039127929334,0.8536150485869662,FIRO
1772346.3660154615,NA,0.7033074797182848,FRRO
2237896.708270374,150.89471534217884,0.7723990371757155,GBRO
817044.541485006,NA,0.8052955335651243,GRRO
NA,150.89471534217884,0.7723990371757155,HKRO
745472.7806453499,NA,0.7977177498439868,HRRO
398898.9426547569,170.17167248892048,0.9062137826513328,HURO
10805306.080893626,139.52216636902745,0.8406882410626727,IDRO
2484244.0251025883,150.89471534217884,0.7723990371757155,IERO
1819335.1808431605,101.85774084549021,NA,ILRO
5523194.675066188,121.9885110183176,0.7812249264509227,INRO
2170954.2591806273,30.524406736729144,NA,IQRO
1028334.5362406743,106.20666406663231,0.49335829544441473,ITRO
1920992.3541781565,30.524406736729144,NA,JORO
8713431.328927288,147.91138374680017,0.9094231969332264,JPRO
8212989.479244678,90.36750172525771,0.9137915663724704,KHRO
7989392.465293728,135.77200596177187,0.8589640723901221,KRRO
2699180.6999827907,30.524406736729144,NA,KWRO
3229584.4515819196,29.828440653014063,0.9077293393955602,KZRO
1115365.8652793786,64.50292361818347,0.8364981724168672,LTRO
1224514.3987260095,105.03403737305783,NA,LVRO
3000504.5576183563,30.524406736729144,NA,MARO
522406.89535486896,19.231869876385563,0.7855041454934474,MKRO
10681704.354192426,160.77267938529846,0.6571275742177052,MXRO
9625299.581032056,NA,NA,MYRO
1568134.4106020003,NA,0.8103771061781225,NLRO
2022391.0955571118,57.423066699195395,0.8330213069448159,NORO
17531982.25686619,150.89471534217884,0.7723990371757155,NZRO
4021077.977086546,30.524406736729144,NA,OMRO
11666280.428783286,160.77267938529846,0.6571275742177052,PERO
9512254.23417232,150.89471534217884,0.7723990371757155,PHRO
4260621.576815748,37.266957560804784,0.7886244093786217,PKRO
760789.8698630196,60.743038888434086,0.8369439244004635,PLRO
2771055.830301928,68.35412421973176,0.6465186770081126,PTRO
3262399.7204430145,30.524406736729144,NA,QARO
0,0,0,RORO
385543.70208481175,NA,0.7977177498439868,RORS
4957251.618378878,145.9249893789851,0.8362307212267094,RORU
2940258.792861014,30.524406736729144,NA,ROSA
1892378.797157444,82.39039127929334,0.8536150485869662,ROSE
9045215.72510612,150.89471534217884,0.7723990371757155,ROSG
758705.8715028939,18.667342344269763,0.7962913434964785,ROSI
509989.40846455377,NA,0.824641169653205,ROSK
7670961.432515817,136.62850220680082,0.8873138985468485,ROTH
1120055.1229042357,118.38407096950841,0.8754568957831862,ROTR
8563110.55684245,124.78941536589701,0.8931978247303201,ROTW
623053.0322838493,38.55604390061874,0.8530801462066506,ROUA
8957219.329017822,150.89471534217884,0.7723990371757155,ROUS
8185255.378497789,135.89125803300905,0.9259160203262904,ROVN
8460883.582773084,150.89471534217884,0.7723990371757155,ROZA
3731637.927825259,NA,NA,AERS
12207525.308640959,NA,0.8178657395025407,ARRS
701936.9783844529,NA,0.8200053490238032,ATRS
13800167.93810345,NA,0.7687438709102256,AURS
254550.40555602085,0,0,BARS
1484260.2539957836,NA,0.8457698136756708,BERS
341594.44838359853,NA,0.42034412053133635,BGRS
3324103.032112768,NA,NA,BHRS
9694898.606954804,NA,0.8422037978069002,BRRS
1125841.8015459913,NA,0.4916644379067487,BYRS
7124916.247783504,NA,0.7687438709102256,CARS
1066379.7318257764,NA,0.8200053490238032,CHRS
12429744.888767185,NA,0.8178657395025407,CLRS
9949222.878927367,NA,0.8178657395025407,CORS
785687.041239966,NA,0.3897655344566283,CZRS
1144399.2220126947,NA,0.8200053490238032,DERS
1546261.0422833734,NA,0.8113577605420345,DKRS
2397573.5979485167,NA,NA,DZRS
1704188.8173603076,NA,0.8633324418293662,EERS
2057598.5219960927,NA,NA,EGRS
2106890.9941532165,NA,0.8178657395025407,ESRS
2248660.3185701193,NA,0.8011054649193189,FIRS
1508355.1858233404,NA,0.80770259427654445,FRRS
2121438.161388358,NA,0.7687438709102256,GBRS
562793.9141877758,NA,0.8597664259605955,GRRS
NA,NA,0.7687438709102256,HKRS
454889.70757400943,0,0,HRRS
342943.6529819019,NA,0.8546848533475975,HURS
11125451.218791317,NA,0.8676116608718908,IDRS
2340740.2643148247,NA,0.7687438709102256,IERS
1839032.2396081109,NA,NA,ILRS
5789287.189209348,NA,0.8084157974502987,INRS
2336139.042467984,NA,NA,IQRS
672703.3568058055,NA,0.7955781403227243,ITRS
1955645.5896009041,NA,NA,JORS
9096411.94142425,NA,0.9252919675492557,JPRS
8541621.111587912,NA,0.8922171703664081,KHRS
8374880.023187483,NA,0.8623517874654543,KRRS
2859929.5130161513,NA,NA,KWRS
3604707.5199790983,NA,0.8944459302843898,KZRS
1352641.093531476,NA,0.7984309530177409,LTRS
1473968.6258990583,NA,NA,LVRS
2626411.4591035284,NA,NA,MARS
254591.80953637848,NA,0.341267718641348,MKRS
10588513.110772768,NA,0.8178657395025407,MXRS
9945478.136952696,NA,NA,MYRS
1468939.3847055002,NA,0.8457698136756708,NLRS
2128093.5940460083,NA,0.8381920299545332,NORS
17838000.539522428,NA,0.7687438709102256,NZRS
4186048.061145915,NA,NA,OMRS
11348381.735217348,NA,0.8178657395025407,PERS
9875071.271407006,NA,0.7687438709102256,PHRS
4551227.657073137,NA,0.8446108585183203,PKRS
893641.8234035616,NA,0.49211018989034505,PLRS
2446646.416705408,NA,0.8422037978069002,PTRS
3416702.8384067854,NA,NA,QARS
385543.70208481175,NA,0.7977177498439868,RORS
0,0,0,RSRS
5333979.10030607,NA,0.5659267183738967,RSRU
3031533.5461011296,NA,NA,RSSA
2041589.9406750945,NA,0.8011054649193189,RSSE
9336911.919845592,NA,0.7687438709102256,RSSG
521968.94302458904,NA,0.25283052509583664,RSSI
532100.8913251325,NA,0.3647142729785147,RSSK
7992501.087843085,NA,0.8854417402157438,RSTH
1280960.3206955814,NA,0.8801818668093073,RSTR
8939338.155424317,NA,0.8915931175893733,RSTW
1008552.7615323174,NA,0.5022733351163413,RSUA
8914786.264768599,NA,0.7687438709102256,RSUS
8528168.502620814,NA,0.892841223143443,RSVN
8253365.95586382,NA,0.7687438709102256,RSZA
5339775.801564328,152.13440792344912,NA,AERU
16917693.121072605,114.37460238137807,0.8611928323081037,ARRU
5450930.948780789,145.1532214353731,0.8254435232236783,ATRU
9985563.5521149,118.52280309371879,0.7918338236605152,AURU
5479473.563700094,NA,0.5659267183738967,BARU
5602162.208113121,NA,0.8378354283676562,BERU
5203406.380294902,123.95096233172488,0.6247659802086118,BGRU
5322965.723188437,152.13440792344912,NA,BHRU
14096451.125753947,147.25715681281164,0.8775965053044485,BRRU
4265102.4972501015,192.8815161417386,0.457163234376393,BYRU
6607610.852800052,118.52280309371879,0.7918338236605152,CARU
5741461.386487216,145.1532214353731,0.8254435232236783,CHRU
16630533.9527744,114.37460238137807,0.8611928323081037,CLRU
12878659.642267687,114.37460238137807,0.8611928323081037,CORU
5169486.971674894,NA,0.5537131140233574,CZRU
5245290.661681397,145.1532214353731,0.8254435232236783,DERU
4910643.87336219,206.77660037218627,0.838459481144691,DKRU
7719231.017814335,152.13440792344912,NA,DZRU
3960674.984445511,NA,0.8978336453597218,EERU
6338368.90413993,152.13440792344912,NA,EGRU
6941204.283935337,114.37460238137807,0.8611928323081037,ESRU
3672095.015229198,156.2390326056403,0.8453240616920744,FIRU
6114383.1919597555,NA,0.8594989747704377,FRRU
5675571.8474060595,118.52280309371879,0.7918338236605152,GBRU
5706163.797075266,NA,0.8737630382455203,GRRU
NA,118.52280309371879,0.7918338236605152,HKRU
5522961.358797183,NA,0.5659267183738967,HRRU
5139056.971079887,159.98712000240408,0.8921280199696888,HURU
7445594.403987329,187.91130016376837,0.8611928323081037,IDRU
5925147.522758714,118.52280309371879,0.7918338236605152,IERU
5663660.905910095,157.41113230147576,NA,ILRU
4811560.786431014,130.24934202071074,0.8389052331282874,INRU
5017906.389022728,152.13440792344912,NA,IQRU
5859163.157115199,135.75913760289043,0.8657395025407862,ITRU
5639496.513820295,152.13440792344912,NA,JORU
3799023.4727236484,156.73497720491793,0.9043416243202282,JPRU
5248164.765291468,161.49406790500893,0.9108496032807346,KHRU
3218165.8923480604,146.8954856261613,0.893821877507355,KRRU
5136492.795171153,152.13440792344912,NA,KWRU
2446884.109014188,146.66173626640557,0.8947133814745476,KZRU
4254969.872447855,136.29046878753604,0.8375679771774984,LTRU
4138324.802273432,151.09130057470986,NA,LVRU
7743712.288317158,152.13440792344912,NA,MARU
5463044.066508702,144.73535447887681,0.5641437104395115,MKRU
10583033.707295215,114.37460238137807,0.8611928323081037,MXRU
6490021.958805066,NA,NA,MYRU
5382908.392225521,NA,0.8378354283676562,NLRU
4466548.3939867355,151.8476955918842,0.838459481144691,NORU
13190678.229720641,118.52280309371879,0.7918338236605152,NZRU
5491027.681842638,152.13440792344912,NA,OMRU
14461553.474992841,114.37460238137807,0.8611928323081037,PERU
5534805.87440402,118.52280309371879,0.7918338236605152,PHRU
4018386.602943301,144.2894403164597,0.840777391459392,PKRU
4744146.483646388,136.06591592320595,0.6076491040385129,PLRU
7172146.144568934,147.25715681281164,0.8775965053044485,PTRU
5332505.82180795,152.13440792344912,NA,QARU
4957251.618378878,145.9249893789851,0.8362307212267094,RORU
5333979.10030607,NA,0.5659267183738967,RSRU
0,0,0,RURU
5705180.546341284,152.13440792344912,NA,RUSA
4260064.702249343,156.2390326056403,0.8453240616920744,RUSE
6535238.543721909,118.52280309371879,0.7918338236605152,RUSG
5449049.896424625,144.867796726509,0.5329410715877686,RUSI
5030302.570363656,NA,0.5374877418204511,RUSK
5009377.085697311,187.51522744000076,0.8821431755371312,RUTH
4990125.124017831,152.1323768526755,0.8563787108852634,RUTR
4325906.063807532,179.5761351263219,0.8742979406258357,RUTW
4348208.389398195,140.79517330961917,0.6077382544352322,RUUA
8794906.614413831,118.52280309371879,0.7918338236605152,RUUS
4920635.39974327,184.18441864299103,0.8935544263171972,RUVN
12053655.661054486,118.52280309371879,0.7918338236605152,RUZA
918260.0640738026,0,0,AESA
13218871.597754918,166.39748513958506,NA,ARSA
3733201.5839480953,26.158017745560464,NA,ATSA
11164074.229802266,156.59282004870923,NA,AUSA
3256411.447876437,NA,NA,BASA
4515759.468578913,NA,NA,BESA
2710025.2027026787,102.73592321999153,NA,BGSA
563664.880970431,0,0,BHSA
11488327.241774699,70.66751913990753,NA,BRSA
3426708.9240255216,132.5023519190366,NA,BYSA
9930532.586899295,156.59282004870923,NA,CASA
4075331.9514312604,26.158017745560464,NA,CHSA
13774330.266734459,166.39748513958506,NA,CLSA
12511635.43553293,166.39748513958506,NA,COSA
3777421.9153929544,NA,NA,CZSA
4149746.54765015,26.158017745560464,NA,DESA
4458046.408687931,98.38964110541342,NA,DKSA
4177256.9899559454,0,0,DZSA
4065844.467800423,NA,NA,EESA
1516274.9445171366,0,0,EGSA
4826041.524036378,166.39748513958506,NA,ESSA
4556404.191842515,83.39008607952832,NA,FISA
4468600.89335261,NA,NA,FRSA
5149547.4172406625,156.59282004870923,NA,GBSA
2659737.842694553,NA,NA,GRSA
NA,156.59282004870923,NA,HKSA
3467153.2733096196,NA,NA,HRSA
3297925.9236712498,170.62496313754698,NA,HUSA
8755006.795422254,140.69020878687894,NA,IDSA
5372156.739380591,156.59282004870923,NA,IESA
1237415.1933849216,104.11151944570605,NA,ILSA
3329885.5592065398,124.34005973780548,NA,INSA
895845.7338237037,0,0,IQSA
3539469.484248604,107.32403587910284,NA,ITSA
1107681.4580587265,0,0,JOSA
8669071.14286862,153.20765594659073,NA,JPSA
6406099.543148133,92.14664619411559,NA,KHSA
7746189.141246297,141.63370671766592,NA,KRSA
570030.5068789398,0,0,KWSA
3258705.5172188138,33.53410112144537,NA,KZSA
3847502.8680568733,68.25872295032516,NA,LTSA
3905871.703781855,106.99838413284071,NA,LVSA
4910389.543350646,0,0,MASA
2825514.767065446,25.097341956893874,NA,MKSA
13615788.269759938,166.39748513958506,NA,MXSA
7636130.454626986,NA,NA,MYSA
4487464.83180019,NA,NA,NLSA
4876465.834215998,59.34987452786549,NA,NOSA
15023970.82976045,156.59282004870923,NA,NZSA
1307094.8573114371,0,0,OMSA
13604765.584266782,166.39748513958506,NA,PESA
8117341.583823346,156.59282004870923,NA,PHSA
2524985.8640216063,39.749870088990654,NA,PKSA
3672867.5626725415,63.2763644027041,NA,PLSA
5164646.151930425,70.66751913990753,NA,PTSA
631668.6541275583,0,0,QASA
2940258.792861014,30.524406736729144,NA,ROSA
3031533.5461011296,NA,NA,RSSA
5705180.546341284,152.13440792344912,NA,RUSA
0,0,0,SASA
4689828.097049482,83.39008607952832,NA,SASE
6829594.756882826,156.59282004870923,NA,SASG
3551328.7003289014,24.15097796013877,NA,SASI
3445694.9852890805,NA,NA,SASK
5822183.515744388,138.43179218948518,NA,SATH
1829000.1962808643,118.9777237575461,NA,SATR
7586310.399536551,123.05034102332374,NA,SATW
2901397.8492318285,41.94417252588858,NA,SAUA
11891304.586341735,156.59282004870923,NA,SAUS
6567318.286911532,136.84586225593128,NA,SAVN
6449793.3074751785,156.59282004870923,NA,SAZA
5140404.926535422,83.39008607952832,NA,AESE
12779626.915762179,154.97591079724694,0.8430953017740929,ARSE
1636073.2289421102,80.72117929905873,0.5778728715342782,ATSE
14011347.515209863,139.79488230792103,0.5828652937505572,AUSE
1984503.4344968386,NA,0.8011054649193189,BASE
1411267.4184808258,NA,0.6053311937238122,BESE
2214991.8770653913,114.66553102239561,0.8254435232236783,BGSE
4793955.412976459,83.39008607952832,NA,BHSE
9988093.769021347,70.14950652788242,0.859944726754034,BRSE
1263356.4337684384,152.8453984389459,0.8032450744405812,BYSE
5244781.260850499,139.79488230792103,0.5828652937505572,CASE
1727627.2212520344,80.72117929905873,0.5778728715342782,CHSE
12735007.016946407,154.97591079724694,0.8430953017740929,CLSE
9468904.90356572,154.97591079724694,0.8430953017740929,COSE
1363663.7622176006,NA,0.7979852010341446,CZSE
1199976.7082722336,80.72117929905873,0.5778728715342782,DESE
726329.3132609882,128.13289166617045,0.5377551930106089,DKSE
3886973.171077521,83.39008607952832,NA,DZSE
688045.4588023575,NA,0.8773290541142907,EESE
4051976.3232677807,83.39008607952832,NA,EGSE
2763567.1710426314,154.97591079724694,0.8430953017740929,ESSE
597884.6799709314,0,0,FISE
1965277.7485135875,NA,0.8529018454132121,FRSE
1422450.471741054,139.79488230792103,0.5828652937505572,GBSE
2604382.896492138,NA,0.896585539805652,GRSE
NA,139.79488230792103,0.5828652937505572,HKSE
1874155.6264951401,NA,0.8011054649193189,HRSE
1699558.0056758441,178.064953208351,0.835071766069359,HUSE
11290024.396068336,152.25017324668661,0.8963180886154943,IDSE
1686899.1158204733,139.79488230792103,0.5828652937505572,IESE
3680424.3292321023,112.7854836350208,NA,ILSE
6611962.527655067,131.48392326615829,0.8415797450298654,INSE
3827809.93423285,83.39008607952832,NA,IQSE
2138400.018341843,106.32250569192587,0.8479094231969332,ITSE
3768847.9576159827,83.39008607952832,NA,JOSE
7994155.739279783,161.0693616704586,0.8786663100650798,JPSE
8743447.86013809,104.39343416484624,0.8677899616653294,KHSE
